Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.03,5.0168,3.1863,1.8305,4.8174,5.0180,5.0092,0.0088,9.9491,5.9881,-0.4357,33091.8304,NA,NA,0.0000,157.9700,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943713792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.03,6.3539,6.2775,0.0764,4.8186,5.9743,5.2350,0.7393,10.9204,5.0759,-0.9713,33096.8472,NA,NA,0.0000,157.9700,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943713792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.04,4.6385,3.2621,1.3764,4.4390,5.0725,5.0682,0.0043,9.6424,6.5679,1.2780,33103.2011,NA,NA,0.0000,157.9700,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943713792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.05,7.0681,6.9764,0.0917,4.8730,6.5767,5.2367,1.3400,11.5718,5.0872,-1.9294,33107.8396,NA,NA,0.0000,157.9700,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943713792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.05,4.5765,3.2040,1.3725,4.3816,5.0797,5.0797,0.0000,9.5909,5.0790,1.9809,33114.9077,NA,NA,0.0000,157.9700,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943713792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.06,5.0928,3.6360,1.4568,4.8848,5.0891,5.0847,0.0044,10.0934,6.9594,-0.5025,33119.4842,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.06,7.2634,7.1911,0.0723,4.8811,6.9575,5.2923,1.6652,11.9600,5.1406,-1.8666,33124.5770,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.07,4.7721,3.0686,1.7035,4.5752,5.1320,5.1320,0.0000,9.8372,5.2055,2.1228,33131.8404,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.07,5.1427,3.0517,2.0910,4.9351,5.0832,5.0785,0.0047,10.2706,6.7282,-0.4334,33136.6125,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.08,7.2164,7.1448,0.0716,4.8756,6.8033,5.3455,1.4578,11.8561,5.0600,-1.5855,33141.7552,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.09,4.7177,3.1511,1.5666,4.4625,5.1176,5.1176,0.0000,9.6997,5.1674,2.1564,33148.9716,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.09,5.0545,3.1435,1.9110,4.8624,5.1687,5.1643,0.0044,10.1494,6.4441,-0.4497,33153.6893,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.1,6.9752,6.8761,0.0991,4.9766,6.4425,5.3256,1.1169,11.5390,5.2043,-1.3896,33158.7438,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.1,4.6449,3.0809,1.5640,4.4439,5.1800,5.1733,0.0067,9.7681,7.3733,1.7709,33165.7190,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.11,7.7975,7.7279,0.0696,4.9790,7.3902,5.4066,1.9836,12.4965,5.1422,-2.7284,33170.3639,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.12,4.7797,3.1016,1.6781,4.5717,5.1509,5.1509,0.0000,9.8412,5.2251,2.6553,33178.1614,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.12,5.1340,3.4300,1.7040,4.9429,5.2222,5.2179,0.0043,10.2866,5.9697,-0.4454,33182.9411,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.13,6.4854,6.4009,0.0845,5.0311,5.9511,5.3385,0.6126,11.1223,5.0384,-0.8357,33188.0751,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.13,4.7533,3.1224,1.6309,4.4968,5.0608,5.0608,0.0000,9.6753,5.0129,1.4470,33194.5605,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.14,4.9984,3.2818,1.7166,4.8043,5.0043,4.9997,0.0046,9.9349,6.7693,-0.2596,33199.3138,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.14,7.0714,6.9874,0.0840,4.8102,6.7596,5.1724,1.5872,11.7058,4.9527,-1.7709,33204.3122,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.15,4.7661,3.2455,1.5206,4.4984,4.9747,4.9747,0.0000,9.5871,4.9809,2.1187,33211.3836,NA,NA,0.0000,163.5880,NA,1830.0000,77.0000,88.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5943910400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.15,4.9017,3.1197,1.7820,4.7070,4.9648,4.9603,0.0045,9.8019,7.8137,-0.2148,33216.1497,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.16,7.7674,7.6772,0.0902,4.7701,7.8143,5.2027,2.6116,12.7139,5.0086,-2.9120,33221.0514,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.17,5.0280,2.6954,2.3326,4.8170,5.0105,5.0105,0.0000,9.9551,5.1707,2.7588,33228.8188,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.17,5.6104,5.5445,0.0659,4.7995,5.1803,4.9504,0.2299,10.0978,4.9850,-0.1427,33233.8468,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.18,4.5784,3.2947,1.2837,4.3694,4.9681,4.9681,0.0000,9.4724,4.9268,0.6254,33239.4572,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.18,4.9654,3.1932,1.7722,4.7591,4.9434,4.9383,0.0051,9.8208,7.2009,-0.3484,33244.0356,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.19,7.6149,7.5434,0.0715,4.7371,7.1949,5.1686,2.0263,12.0563,4.9501,-2.2355,33249.0010,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.19,4.5148,2.6884,1.8264,4.3171,4.9553,4.9553,0.0000,9.3915,4.9845,2.6648,33256.6159,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.2,4.9474,2.9919,1.9555,4.7576,4.9836,4.9788,0.0048,9.8612,6.4349,-0.4697,33261.1307,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.2,6.8580,6.7785,0.0795,4.7938,6.4716,5.1706,1.3010,11.3487,4.9895,-1.4875,33266.0781,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.21,4.5797,3.1116,1.4681,4.4074,4.9517,4.9517,0.0000,9.4802,4.9205,1.8685,33272.9361,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.22,4.9720,3.2091,1.7629,4.7794,4.9322,4.9277,0.0045,9.8210,5.9938,-0.3408,33277.5158,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.22,6.2438,6.1739,0.0699,4.7396,5.9803,5.1992,0.7811,10.8428,4.9475,-1.0218,33282.4878,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.23,4.6755,3.2123,1.4632,4.4761,4.9513,4.9513,0.0000,9.5465,4.9372,1.2963,33288.7316,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.23,4.9480,3.4126,1.5354,4.7519,4.9397,4.9350,0.0047,9.8082,6.4655,-0.2617,33293.4071,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.24,6.9466,6.8273,0.1193,4.7436,6.4438,5.2035,1.2403,11.3257,4.9031,-1.5175,33298.3551,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.24,4.5745,4.5079,0.0666,4.2408,4.9140,4.9140,0.0000,9.2822,4.9434,2.0435,33305.3017,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.25,4.7803,3.3613,1.4190,4.5803,4.9087,4.9044,0.0043,9.6511,7.1973,-0.3689,33309.8762,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.25,7.6029,7.5177,0.0852,4.7087,7.2286,5.1005,2.1281,12.0681,4.8711,-2.4170,33314.6565,NA,NA,0.0000,160.3490,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.26,4.5436,2.9477,1.5959,4.3344,4.8915,4.8867,0.0048,9.3363,7.3015,2.7318,33322.2594,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.26,7.5837,7.4948,0.0889,4.6823,7.2768,5.1457,2.1311,12.0942,4.8859,-2.7579,33326.8030,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.27,4.5899,3.1233,1.4666,4.3754,4.9022,4.9022,0.0000,9.3964,4.9285,2.6978,33334.3867,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.28,4.8765,3.2151,1.6614,4.6877,4.9165,4.9121,0.0044,9.7350,6.8618,-0.3386,33338.9766,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.28,7.2134,7.1226,0.0908,4.7277,6.8803,5.1133,1.7670,11.7203,4.8696,-1.9853,33343.8531,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.29,4.5896,3.1281,1.4615,4.3946,4.8513,4.8513,0.0000,9.3765,4.8808,2.3438,33351.0665,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.29,4.8604,3.0752,1.7852,4.6563,4.8776,4.8732,0.0044,9.6677,6.6192,-0.2912,33355.6561,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.3,7.0263,6.9395,0.0868,4.6735,6.6309,5.0485,1.5824,11.4265,4.8896,-1.7588,33360.5165,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.31,4.4947,3.2396,1.2551,4.2781,4.9009,4.9009,0.0000,9.2898,4.9241,2.1367,33367.5428,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.31,4.8689,3.1697,1.6992,4.6843,4.9150,4.9095,0.0055,9.7192,6.8212,-0.4294,33372.0375,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.31,7.2515,7.1779,0.0736,4.7304,6.8372,5.0692,1.7680,11.6715,4.9231,-1.9523,33376.9064,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
cs2.exe,11364,0x1E5CB226D40,DXGI,0,512,1,Hardware Composed: Independent Flip,Application,26.32,4.5014,3.0976,1.4038,4.3161,4.9059,4.9059,0.0000,9.3431,4.8769,2.3284,33384.1579,NA,NA,0.0000,161.0960,NA,1830.0000,77.0000,84.0000,NA,0.0000,NA,NA,7000.9800,NA,NA,8589934592,5944958976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3955,NA,NA,4920.3405
